NÚMERO DE INSCRIÇÃO,NUM,SITUAÇÃO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
39401671255,"1,049E+11",Presente,C,B,C,C,E,D,B,C,A,C,C,E,B,C,B,B,C,E,B,C,A,B,B,E,E,B,E,C,B,C,A,C,B,E,A,D,B,C,E,D,D,A,D,C,C,C,E,D,E,E,D,A,A,A,E,C,D,D,C,A,D,A,D,A,D,C,C,E,A,D
39401635567,"1,01E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401673283,"1,05E+11",Presente,E,B,C,C,D,E,D,C,E,E,D,B,A,E,E,C,C,E,B,C,A,B,D,B,A,C,C,E,E,C,B,A,E,C,E,C,E,E,E,A,B,C,C,B,A,E,E,E,D,B,C,B,D,C,E,C,E,C,D,D,E,A,C,A,E,C,B,E,B,C
39401662555,"1,009E+11",Presente,C,B,C,D,E,B,C,E,D,C,D,E,E,C,B,A,B,A,D,D,B,B,E,E,A,D,A,C,E,A,B,E,C,E,D,A,A,E,D,E,D,B,D,E,C,D,B,B,D,B,B,D,E,C,B,E,B,D,E,D,A,A,B,A,A,D,A,D,B,E
39402648778,"1,036E+11",Presente,E,A,B,E,B,B,D,C,D,C,A,E,C,A,E,A,B,A,A,B,A,A,E,E,B,A,D,C,A,E,B,B,D,C,E,A,E,B,E,C,B,C,B,E,D,E,D,C,D,D,B,B,A,A,D,C,C,E,E,D,D,A,C,A,E,C,A,B,A,C
39401636007,"1,002E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401642623,"1,005E+11",Presente,E,C,A,C,B,B,C,D,A,C,E,E,E,B,A,D,A,D,B,C,E,A,B,B,A,D,A,C,D,C,B,A,B,E,E,C,A,B,D,C,C,A,A,B,D,B,C,E,A,D,D,B,E,A,C,D,D,C,C,A,D,A,E,A,E,C,C,B,E,D
39401657911,"1,049E+11",Presente,E,A,D,B,A,A,E,E,A,C,B,E,E,B,B,B,B,E,B,C,A,B,C,B,A,D,B,C,C,C,B,A,A,C,D,A,B,B,E,D,D,B,D,C,E,A,D,E,A,E,B,E,A,A,E,C,D,D,E,A,D,A,C,A,D,C,A,E,B,A
39401673688,"1,04801E+11",Presente,B,B,B,B,C,B,B,D,D,C,A,E,D,D,E,D,A,A,C,A,E,E,D,E,B,B,B,C,E,E,B,C,B,B,D,E,D,B,E,B,B,E,C,D,E,E,B,E,D,B,C,B,A,A,B,A,B,D,A,A,E,E,D,A,D,B,B,A,B,D
39401674007,"1,04E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401636220,"1,038E+11",Presente,D,D,C,E,D,A,A,B,E,C,C,E,B,B,C,A,E,A,D,E,A,B,B,E,A,A,D,C,C,A,B,D,B,E,D,C,A,A,E,B,B,E,D,B,B,B,B,E,A,B,A,A,C,A,B,C,C,D,E,A,D,A,A,A,E,D,A,B,C,D
39401657592,"1,006E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401672870,"1,02E+11",Presente,E,A,E,D,D,D,E,A,C,D,E,E,E,A,B,A,B,E,B,A,E,B,B,E,A,E,A,C,C,C,B,D,B,A,E,B,A,C,D,B,B,E,E,C,E,D,B,E,D,D,A,A,A,A,D,A,A,D,C,A,D,A,C,A,E,E,A,B,E,D
39401670869,"1,003E+11",Presente,E,C,C,D,A,B,C,A,C,B,A,E,B,C,B,D,B,E,D,B,A,B,C,B,E,D,E,C,C,B,B,A,A,*,C,C,*,B,D,E,A,E,D,C,B,B,B,C,D,D,C,C,A,B,E,C,D,C,B,D,C,A,A,C,D,C,B,B,A,E
39401673975,"1,035E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401639957,"1,013E+11",Presente,E,C,E,E,C,B,C,E,D,C,C,E,D,E,A,B,E,E,B,E,B,A,A,E,A,C,A,C,A,C,A,D,E,C,D,A,A,C,D,D,A,B,D,E,C,A,E,B,E,B,A,C,D,E,C,E,E,D,A,A,D,A,A,E,D,C,E,B,A,C
39401678753,"1,004E+11",Presente,E,A,A,E,B,A,E,D,C,C,E,E,E,A,C,D,B,E,B,B,E,C,D,B,A,D,A,B,A,C,A,D,C,C,D,A,B,B,D,B,D,B,C,C,B,E,C,E,A,B,C,D,A,A,E,B,E,A,D,C,D,A,A,A,A,C,D,E,A,C
39401684620,"1,012E+11",Presente,B,A,C,D,A,B,C,D,C,C,D,E,E,D,B,D,C,D,A,C,D,A,E,E,A,A,A,C,E,E,B,A,E,C,E,B,A,C,D,E,A,E,A,C,B,E,C,E,B,C,A,A,A,A,D,C,E,A,C,C,C,B,B,A,D,C,E,E,B,D
39401683850,"1,047E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401647737,"1,005E+11",Presente,C,B,D,E,B,B,C,D,A,C,D,B,D,D,A,C,A,A,D,E,A,D,B,E,E,C,B,A,D,E,A,C,B,E,C,C,B,A,E,B,C,D,E,E,C,B,D,E,D,C,C,D,B,A,C,C,E,D,E,A,C,E,D,A,E,E,C,E,B,D
39401657015,"1,051E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401682501,"1,014E+11",Presente,E,A,C,E,D,B,D,C,E,A,E,E,D,C,B,D,B,D,E,C,A,C,D,E,A,D,C,C,E,C,B,E,D,C,A,B,D,C,B,E,B,E,E,C,A,C,B,E,A,D,B,D,A,A,E,D,D,E,E,C,D,A,E,A,D,C,C,B,B,B
39402685185,"1,015E+11",Presente,E,A,C,B,A,B,D,B,E,C,E,E,B,B,A,D,D,E,B,D,A,D,E,E,A,D,A,C,B,C,B,A,B,C,D,A,A,A,D,C,A,E,A,E,B,C,D,E,B,C,B,B,A,C,D,A,A,E,C,A,D,A,C,A,E,C,A,C,B,D
39401658905,"1,017E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401670286,"1,005E+11",Presente,D,C,E,B,A,D,A,A,E,A,D,A,C,B,C,D,B,A,D,B,A,A,B,E,B,A,E,A,A,B,C,D,B,C,D,C,A,E,D,A,A,E,D,C,A,D,B,D,A,C,C,D,B,A,E,C,D,B,A,C,E,B,D,E,E,B,B,D,A,C
39401668410,"1,006E+11",Presente,E,A,C,D,D,B,B,B,D,A,B,E,C,B,B,C,B,E,D,D,D,B,B,E,B,D,B,C,A,C,D,A,B,D,C,A,C,C,E,D,D,C,C,A,C,C,B,E,B,C,B,A,C,A,E,C,D,D,A,D,C,A,C,B,E,D,A,B,B,E
39401664910,"1,034E+11",Presente,E,E,E,B,B,C,B,C,D,E,A,D,B,A,B,B,D,B,D,E,B,A,E,E,A,B,D,B,C,C,B,D,B,E,C,A,A,D,D,C,D,B,A,B,B,D,C,C,E,D,C,A,A,A,E,C,E,D,C,D,A,B,C,B,B,C,A,B,B,E
39401635988,"1,028E+11",Presente,E,A,E,C,A,B,C,C,D,A,E,E,A,D,A,A,B,A,B,B,E,C,D,D,D,B,E,D,A,C,B,D,B,A,E,B,B,B,D,C,A,A,,D,C,D,E,B,B,C,D,E,A,A,A,E,C,E,E,D,B,A,D,A,E,A,C,E,*,
39401660060,"1,046E+11",Presente,E,B,C,C,D,D,A,D,B,E,C,E,B,B,B,A,E,D,B,D,B,A,E,E,A,D,D,C,D,A,B,C,D,E,A,A,A,B,E,C,C,B,D,E,C,C,E,C,B,B,B,D,D,A,D,A,E,D,C,A,C,E,E,A,A,C,B,C,B,D
39401666918,"1,038E+11",Presente,E,A,C,C,D,D,C,D,E,C,C,E,C,D,C,B,D,E,B,D,E,C,E,E,B,B,B,A,C,E,B,A,C,B,A,E,C,B,B,B,D,A,E,B,E,B,C,C,D,C,E,B,C,A,E,E,E,B,A,D,D,C,C,E,A,D,D,C,C,C
39402645132,"1,027E+11",Presente,E,C,E,D,B,A,D,C,B,A,C,E,D,D,C,B,D,C,B,D,B,B,E,E,A,D,E,C,A,E,B,A,B,D,A,D,A,A,D,C,A,B,E,A,B,D,A,C,D,B,A,B,A,D,D,E,A,A,C,E,A,E,B,A,E,C,A,C,C,D
39401666016,"1,009E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401636313,"1,029E+11",Presente,E,C,B,C,B,D,B,D,D,D,D,E,C,D,A,D,*,B,D,B,B,B,C,B,A,D,C,C,E,E,B,A,A,E,A,B,A,B,D,E,B,A,B,E,B,C,A,C,D,B,A,D,A,C,C,C,D,D,A,D,D,A,C,A,E,C,C,C,D,C
39401660234,"1,003E+11",Presente,E,C,E,B,A,A,C,D,E,C,B,E,C,B,A,B,C,D,B,B,E,D,A,E,A,D,C,C,C,C,A,E,D,C,B,B,D,D,D,A,C,A,C,C,B,E,E,C,C,A,E,B,C,B,C,D,D,D,C,*,A,E,A,B,E,C,D,B,A,C
39401641185,"1,031E+11",Presente,B,B,C,C,B,B,D,D,D,C,D,A,C,E,B,A,B,B,A,D,D,C,E,B,A,E,B,A,C,D,A,D,B,A,D,B,D,C,E,B,A,A,E,D,C,E,D,B,A,B,D,E,A,A,D,C,C,D,E,E,A,E,A,E,C,C,B,B,D,D
39401650123,"1,022E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401669832,"1,034E+11",Presente,B,A,E,C,B,B,C,B,C,C,C,E,D,B,A,B,D,E,B,B,B,A,E,E,A,D,A,C,D,E,B,E,B,E,E,D,A,B,D,B,B,B,A,E,C,C,D,A,B,D,C,B,C,A,E,C,E,A,C,A,D,A,D,A,E,C,A,B,D,D
39401674709,"1,041E+11",Presente,C,C,B,C,C,A,B,A,D,E,E,A,D,A,C,A,E,E,B,D,A,B,A,B,A,C,B,C,E,E,B,D,D,D,A,C,A,E,E,C,A,C,D,E,A,C,C,E,A,B,D,C,A,A,B,B,E,D,C,D,D,A,A,A,D,C,A,B,B,C
39401651081,"1,023E+11",Presente,E,B,A,C,D,B,D,A,E,C,D,B,E,C,E,A,E,E,A,C,E,A,D,A,A,A,D,C,C,C,B,D,B,C,B,A,A,C,C,C,E,C,A,D,C,C,B,D,D,A,C,D,B,A,D,D,A,*,E,A,C,A,A,A,E,C,E,B,A,C
39402668944,"1,015E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401639875,"1,034E+11",Presente,E,B,C,C,A,B,C,E,B,D,D,E,B,B,C,E,B,E,B,B,A,A,E,E,B,D,E,C,B,E,B,D,B,B,B,A,A,C,E,A,B,E,A,B,C,A,B,C,B,D,B,D,E,B,A,E,B,B,E,A,D,A,A,A,E,C,A,D,C,D
39401651774,"1,049E+11",Presente,D,D,D,D,D,B,D,D,D,D,D,E,D,E,B,B,E,E,B,B,E,E,C,B,A,E,A,C,B,A,B,A,B,D,D,A,A,C,B,B,A,C,A,C,C,A,E,E,D,D,A,A,D,E,D,A,D,D,B,B,A,B,E,A,E,C,E,C,B,D
39401659759,"1,049E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401685158,"1,019E+11",Presente,E,A,E,D,B,A,C,B,A,C,C,E,C,E,D,D,B,E,B,D,A,A,E,E,A,A,A,E,D,A,B,A,B,C,D,A,A,A,D,C,A,A,D,C,B,C,E,E,C,D,D,A,A,A,B,A,D,B,E,B,A,A,C,A,D,C,E,B,B,D
39401669827,"1,011E+11",Presente,D,C,A,B,A,E,D,B,B,A,E,E,C,D,B,D,E,D,B,C,A,C,E,E,A,C,B,C,D,B,A,D,C,C,E,D,B,C,B,C,A,E,D,C,D,C,D,C,C,A,E,B,D,C,A,C,D,A,E,A,D,A,C,A,E,C,B,D,*,
39401683416,"1,003E+11",Presente,E,A,E,E,A,A,C,D,A,C,E,E,E,E,B,D,B,E,B,C,A,B,D,D,A,C,D,C,A,C,B,A,B,C,A,B,A,C,D,B,E,B,D,D,B,D,A,C,C,D,C,A,D,E,D,A,C,D,D,B,D,D,A,C,D,C,A,D,A,C
39401640340,"1,049E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401642829,"1,038E+11",Presente,E,A,C,E,A,B,C,D,B,E,A,E,C,A,B,D,B,D,B,C,B,A,E,E,A,D,C,C,B,A,C,D,E,E,E,D,A,B,D,A,A,E,E,B,B,B,C,D,C,D,B,B,A,B,D,C,B,D,E,E,E,C,A,E,E,C,A,B,A,C
39401655004,"1,012E+11",Presente,E,A,E,E,C,B,C,D,C,C,B,E,D,D,B,B,B,E,B,B,B,C,A,B,A,B,D,C,C,D,B,A,B,A,B,C,A,B,D,A,A,E,C,C,D,C,C,B,E,A,E,B,A,A,E,A,D,B,D,D,D,A,C,A,E,C,A,A,A,A
39401642690,"1,049E+11",Presente,B,A,C,D,C,A,C,D,A,D,E,E,A,E,C,D,A,E,B,D,E,B,C,E,A,A,A,C,A,E,B,A,D,D,E,A,A,E,E,E,A,A,D,B,D,B,A,A,B,D,C,D,A,A,E,C,C,D,E,A,D,C,C,A,E,C,A,B,A,D
39401635607,"1,009E+11",Presente,E,A,D,E,A,B,C,D,*,C,C,E,C,A,B,D,B,E,B,C,B,A,E,E,A,D,D,C,D,E,D,A,B,E,D,A,A,A,D,E,A,E,D,E,D,A,C,E,C,D,D,D,A,B,E,E,C,C,E,A,B,E,C,A,E,C,C,B,A,C
39401670356,"1,015E+11",Presente,C,A,C,E,C,A,C,E,E,C,C,E,C,B,B,A,B,E,B,D,E,A,D,B,A,B,D,C,A,C,A,A,B,E,C,A,A,E,D,E,A,B,A,C,B,C,A,E,C,D,E,E,A,B,D,E,E,B,E,A,C,A,D,A,D,C,A,B,B,D
39402684349,"1,024E+11",Presente,E,A,C,B,A,A,A,C,C,C,B,E,D,E,D,D,E,E,B,B,A,A,E,E,A,B,A,C,E,E,B,A,D,D,E,A,A,A,D,E,B,C,A,C,C,A,E,E,B,B,B,B,A,A,E,C,A,D,A,A,D,A,C,A,E,C,A,C,B,A
39401665774,"1,04801E+11",Presente,C,A,D,C,A,A,D,C,E,D,A,E,E,C,D,D,B,E,D,E,A,B,E,E,A,D,A,C,D,E,E,A,D,C,D,A,A,A,D,E,B,B,D,B,B,A,C,D,D,E,E,B,C,A,B,A,B,D,C,A,D,A,A,A,E,C,A,C,C,D
39401639887,"1,046E+11",Presente,E,A,C,E,A,A,C,B,C,C,D,E,D,E,C,D,A,E,B,B,A,A,A,A,A,B,B,C,D,C,B,C,B,B,A,A,A,A,B,D,C,C,C,A,B,C,C,C,D,D,D,D,A,B,B,A,C,A,D,A,D,A,C,C,E,C,C,E,B,D
39401640820,"1,051E+11",Presente,E,B,B,B,B,B,B,B,B,B,E,E,C,B,B,E,B,E,D,B,B,B,A,B,A,D,B,C,D,C,B,A,D,B,E,B,A,B,B,B,B,C,A,B,C,B,B,C,B,B,C,A,A,B,D,C,B,B,E,B,B,B,B,A,E,B,A,C,C,C
39401635888,"1,017E+11",Presente,E,A,A,C,B,B,B,E,A,C,E,E,E,B,A,D,E,E,B,C,B,B,A,E,A,D,E,C,D,C,B,E,B,A,D,A,A,A,D,E,A,A,E,D,D,E,B,C,B,B,E,A,A,A,B,A,D,D,E,A,D,A,C,A,D,C,A,C,B,D
39401664389,"1,049E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401640847,"1,037E+11",Presente,B,A,D,D,A,A,B,C,A,C,D,E,D,E,D,D,B,E,B,C,B,A,C,E,A,C,E,C,C,E,B,A,B,D,D,A,A,C,D,E,B,A,A,E,C,E,C,D,B,D,C,A,C,D,D,B,A,D,E,A,D,A,D,A,E,C,B,D,B,E
39401642571,"1,04E+11",Presente,E,A,B,B,B,D,A,C,C,D,C,E,A,B,B,D,A,A,B,A,E,C,B,B,C,E,D,C,E,E,B,E,C,E,C,C,A,A,B,C,A,B,A,C,B,C,E,B,B,D,E,B,D,C,D,E,A,D,E,A,A,A,D,E,E,C,A,B,A,C
39401670632,"1,05E+11",Presente,A,A,A,C,C,B,E,E,E,D,C,E,A,E,A,D,C,B,B,B,B,B,E,E,A,D,A,C,E,E,B,E,C,D,D,A,A,C,D,B,A,E,A,A,A,E,D,E,B,D,C,E,A,B,E,C,B,A,C,A,A,A,C,E,D,C,A,B,B,A
39401681143,"1,015E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401653073,"1,037E+11",Presente,D,B,D,D,B,C,B,C,D,B,C,E,D,E,E,B,D,E,B,A,A,A,B,D,A,E,E,C,B,C,B,B,B,E,B,D,C,A,E,A,D,E,A,B,B,C,D,A,C,D,C,B,A,B,D,A,B,B,C,B,E,A,A,A,E,C,A,C,B,D
39401647440,"1,02E+11",Presente,E,E,E,E,E,E,E,E,E,E,D,E,D,E,A,E,B,E,B,B,B,A,D,B,A,E,D,C,E,E,B,E,B,E,E,E,D,C,E,E,E,E,E,E,E,E,E,E,E,D,E,D,E,E,E,A,E,E,E,C,C,A,E,A,E,C,A,E,E,E
39401674472,"1,015E+11",Presente,E,C,C,D,A,A,B,E,E,B,E,B,E,C,D,D,B,B,B,B,B,B,E,E,A,D,A,C,B,C,B,A,C,D,D,A,A,A,D,E,B,C,A,D,B,C,B,C,B,D,B,A,A,A,B,B,B,B,C,E,C,A,B,A,D,C,A,B,B,C
39401685114,"1,049E+11",Presente,B,A,E,D,C,A,C,C,D,C,E,E,E,C,C,E,C,B,B,C,A,A,B,E,A,D,B,C,B,C,B,A,B,C,E,C,A,A,E,B,A,A,D,A,A,C,C,E,E,E,D,A,C,A,E,C,D,A,C,E,D,A,C,A,D,C,B,E,B,B
39401664564,"1,05E+11",Presente,E,D,D,C,D,D,C,D,D,A,D,E,D,D,B,D,E,D,A,D,E,A,B,E,B,D,B,C,C,D,B,D,D,D,D,A,A,B,D,D,B,D,A,D,B,E,D,E,D,B,D,E,D,A,C,E,D,D,E,B,D,A,C,A,E,C,A,D,B,D
39401651304,"1,04801E+11",Presente,E,C,C,A,D,C,C,E,E,C,C,C,D,D,A,B,B,*,D,D,E,A,D,E,A,B,B,C,A,E,B,E,B,D,B,A,C,B,D,A,A,A,C,D,D,C,B,C,C,B,E,B,A,C,C,C,B,D,E,A,C,A,C,A,C,B,A,D,C,D
39401667025,"1,047E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39402683555,"1,049E+11",Presente,B,A,D,D,C,A,C,E,D,B,C,E,C,B,D,D,B,E,B,A,A,B,C,B,A,D,B,C,D,B,B,A,A,C,D,A,A,A,E,D,D,A,D,C,E,A,E,E,B,D,B,E,A,A,E,C,D,D,E,A,D,A,C,A,D,C,C,E,B,C
39401639450,"1,011E+11",Presente,E,B,A,C,A,A,D,D,E,D,D,E,E,C,B,B,B,C,A,C,E,E,A,E,A,E,D,C,A,C,C,C,B,E,D,A,B,B,D,C,D,B,E,A,B,D,C,A,E,B,E,B,C,A,C,C,D,D,E,C,E,E,A,A,E,B,A,B,B,D
39401671181,"1,044E+11",Presente,E,A,E,C,C,A,E,C,C,B,C,E,E,A,E,D,A,B,B,B,E,D,C,B,A,A,A,C,A,B,B,A,B,E,D,A,A,B,D,C,A,E,C,E,C,C,A,A,B,B,C,B,A,A,B,A,D,C,E,D,C,A,D,A,E,C,A,D,B,A
39401670125,"1,053E+11",Presente,E,A,B,E,D,A,B,D,D,C,E,E,C,E,D,D,B,E,B,B,B,B,A,E,A,B,A,B,B,C,B,D,B,C,B,A,A,E,E,C,D,C,D,E,D,E,C,A,A,B,D,B,B,C,B,C,D,B,D,C,B,A,D,A,E,C,A,A,B,D
39401666273,"1,018E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401669973,"1,01E+11",Presente,C,C,D,B,C,A,B,B,E,A,C,E,D,B,C,A,E,C,E,C,E,B,A,E,C,B,C,D,B,D,B,A,C,B,E,E,A,E,B,C,A,A,B,C,A,D,B,B,A,B,C,C,B,A,E,C,E,E,C,E,A,A,C,A,C,B,C,E,D,B
39402658748,"1,037E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401683500,"1,01E+11",Presente,E,A,D,C,A,A,A,D,C,A,C,E,B,E,A,D,A,E,B,C,B,B,D,A,A,E,D,C,B,E,A,A,D,B,B,A,A,A,D,C,A,B,D,D,C,E,E,E,C,E,C,D,A,A,D,E,C,D,D,A,D,A,A,A,E,C,E,E,B,A
39401640564,"1,041E+11",Presente,E,B,C,D,A,C,C,*,A,C,E,E,A,C,D,A,B,B,B,C,C,B,E,E,A,C,D,C,B,A,B,C,B,C,D,C,D,C,*,D,A,A,C,D,A,E,D,C,C,D,E,A,B,D,D,C,C,A,B,C,E,B,B,A,A,C,C,D,C,D
39401669093,"1,043E+11",Presente,E,B,B,C,D,A,C,D,D,C,C,E,D,B,C,A,E,E,B,A,A,E,E,B,A,C,B,C,C,A,A,D,C,B,B,D,D,B,D,E,E,B,C,D,C,A,D,A,A,E,D,E,A,A,D,C,B,B,D,D,D,A,C,A,B,D,C,D,B,D
39401643481,"1,028E+11",Presente,E,A,C,E,D,B,C,E,C,C,A,E,B,A,A,D,B,C,D,E,E,E,C,B,B,A,A,C,E,C,B,E,B,D,A,B,B,C,D,C,E,B,B,E,C,D,B,C,A,A,D,B,C,B,B,E,E,E,D,A,C,B,A,D,E,D,D,B,C,A
39401654396,"1,039E+11",Presente,E,A,C,D,D,B,C,D,E,C,E,E,E,D,D,D,B,E,B,B,A,D,E,E,A,D,A,C,B,E,B,A,B,C,B,A,A,A,D,E,E,A,C,E,E,A,C,C,B,C,C,E,A,A,D,A,E,D,E,A,D,A,E,A,D,C,A,E,B,A
39401651806,"1,017E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401683283,"1,017E+11",Presente,A,D,C,C,B,C,D,A,D,D,D,E,E,C,B,A,B,D,A,B,B,B,E,E,A,E,D,C,E,D,B,E,B,E,A,A,D,A,A,B,A,C,C,E,C,C,B,C,D,C,C,E,B,C,E,E,D,D,B,D,E,A,C,A,E,C,B,B,E,C
39401663240,"1,045E+11",Presente,E,A,B,E,C,A,C,E,E,D,E,E,D,A,B,D,B,E,B,B,E,D,B,E,A,A,A,C,B,C,B,C,E,C,D,C,A,A,D,E,C,E,D,E,D,C,E,C,B,B,C,A,C,C,B,C,D,D,C,A,B,D,C,A,E,B,A,B,B,C
39401638844,"1,011E+11",Presente,A,B,A,D,D,A,A,A,A,A,A,A,B,E,E,E,B,E,D,E,E,E,A,A,A,A,A,D,C,C,C,C,D,C,C,C,C,A,A,A,A,A,E,C,C,E,A,E,D,B,E,A,A,C,D,A,B,D,E,A,A,A,D,A,E,C,C,B,B,C
39401666603,"1,035E+11",Ausente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39401636875,"1,015E+11",Presente,B,A,B,D,E,C,B,A,E,D,C,E,A,A,B,E,A,E,B,C,B,C,E,E,A,D,D,A,B,E,E,E,E,C,A,A,C,B,E,A,B,C,E,B,E,E,C,D,C,A,D,A,A,C,E,A,E,D,D,C,D,C,B,E,D,C,C,B,B,D
