SEXO,ESTADO,ESPECIALIDADE,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,IDADE,matematica,fund_computacao,tec_computacao,total,REGIAO
M,SC,redes de computadores,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,38,4.0,10.0,7.0,21.0,sul
M,DF,engenharia de software,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,25,6.0,11.0,10.0,27.0,centro_oeste
M,SP,inteligência artificial,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,21,12.0,20.0,10.0,42.0,sudeste
F,MT,visão computacional,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,21,3.0,13.0,8.0,24.0,centro_oeste
F,PI,aprendizado de máquina,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,23,2.0,12.0,6.0,20.0,nordeste
F,SP,visão computacional,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,22,8.0,14.0,10.0,32.0,sudeste
F,SP,sistemas embarcados,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,23,11.0,15.0,10.0,36.0,sudeste
F,CE,sistemas de informação,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,21,9.0,13.0,8.0,30.0,nordeste
F,RS,banco de dados,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,8.0,12.0,5.0,25.0,sul
F,RJ,sistemas de computação,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,8.0,14.0,1.0,23.0,sudeste
F,MG,sistemas de computação,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,22,9.0,14.0,10.0,33.0,sudeste
F,SP,inteligência artificial,2.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,29,13.0,14.0,9.0,36.0,sudeste
F,SC,engenharia de software,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,24,9.0,15.0,6.0,30.0,sul
F,RS,inteligência artificial,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,25,3.0,10.0,6.0,19.0,sul
F,PB,sistemas de computação,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,21,9.0,14.0,8.0,31.0,nordeste
F,SP,engenharia de software,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,45,12.0,13.0,11.0,36.0,sudeste
F,MG,engenharia de software,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,22,9.0,16.0,9.0,34.0,sudeste
F,MG,redes de computadores,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,23,4.0,17.0,5.0,26.0,sudeste
F,CE,sistemas de computação,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,24,12.0,15.0,6.0,33.0,nordeste
F,RS,engenharia de software,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,24,5.0,17.0,8.0,30.0,sul
F,ES,sistemas de informação,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,46,6.0,10.0,5.0,21.0,sudeste
F,SP,redes de computadores,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34,4.0,10.0,3.0,17.0,sudeste
M,SC,sistemas embarcados,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,21,8.0,18.0,9.0,35.0,sul
M,RJ,inteligência artificial,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,23,8.0,17.0,7.0,32.0,sudeste
M,GO,metodologias e técnicas de computação,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,34,5.0,13.0,7.0,25.0,centro_oeste
M,MT,engenharia de software,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,22,5.0,15.0,5.0,25.0,centro_oeste
M,PB,sistemas de computação,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,22,6.0,13.0,7.0,26.0,nordeste
M,RJ,inteligência artificial,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,36,8.0,11.0,6.0,25.0,sudeste
M,RJ,engenharia de software,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,23,9.0,16.0,10.0,35.0,sudeste
M,PB,sistemas de computação,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,22,11.0,15.0,10.0,36.0,nordeste
M,AL,sistemas de computação,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,25,9.0,15.0,7.0,31.0,nordeste
M,CE,sistemas de computação,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,22,14.0,23.0,12.0,49.0,nordeste
M,SP,inteligência artificial,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,29,5.0,14.0,6.0,25.0,sudeste
M,MG,engenharia de software,0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,28,9.0,18.0,10.0,37.0,sudeste
M,SP,otimização,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,23,10.0,7.0,6.0,23.0,sudeste
M,MT,banco de dados,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,28,4.0,12.0,6.0,22.0,centro_oeste
M,PR,inteligência artificial,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,37,9.0,11.0,4.0,24.0,sul
M,PA,redes de computadores,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,22,7.0,15.0,8.0,30.0,norte
M,SC,engenharia de software,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,30,4.0,13.0,11.0,28.0,sul
M,RJ,otimização,2.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,34,15.0,16.0,8.0,39.0,sudeste
M,CE,sistemas de computação,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25,7.0,18.0,3.0,28.0,nordeste
M,SP,aprendizado de máquina,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,21,10.0,13.0,7.0,30.0,sudeste
M,MA,sistemas de computação,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23,5.0,11.0,4.0,20.0,nordeste
M,PB,sistemas de computação,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,26,10.0,18.0,9.0,37.0,nordeste
M,PR,engenharia de software,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,26,6.0,15.0,6.0,27.0,sul
M,PB,sistemas de computação,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,24,4.0,11.0,8.0,23.0,nordeste
M,SP,engenharia de software,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,24,11.0,15.0,6.0,32.0,sudeste
M,PA,redes de computadores,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,27,11.0,16.0,8.0,35.0,norte
M,PR,sistemas de informação,1.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,26,10.0,13.0,5.0,28.0,sul
M,PR,inteligência artificial,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,35,8.0,15.0,10.0,33.0,sul
M,MG,banco de dados,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,24,9.0,18.0,8.0,35.0,sudeste
M,PR,redes de computadores,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,35,9.0,15.0,6.0,30.0,sul
M,SP,inteligência artificial,0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,30,9.0,14.0,6.0,29.0,sudeste
M,SC,inteligência artificial,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,24,12.0,14.0,8.0,34.0,sul
M,PR,engenharia de software,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,27,9.0,13.0,10.0,32.0,sul
M,SP,sistemas de computação,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,39,5.0,13.0,6.0,24.0,sudeste
F,SP,inteligência artificial,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,34,6.0,9.0,7.0,22.0,sudeste
M,ES,sistemas de informação,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,22,6.0,13.0,7.0,26.0,sudeste
M,RS,engenharia de software,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,29,4.0,14.0,7.0,25.0,sul
M,MS,sistemas de computação,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,23,6.0,15.0,5.0,26.0,centro_oeste
M,SP,inteligência artificial,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,26,9.0,18.0,9.0,36.0,sudeste
F,PB,metodologias e técnicas de computação,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,21,7.0,16.0,10.0,33.0,nordeste
F,MG,banco de dados,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,23,4.0,10.0,5.0,19.0,sudeste
F,CE,sistemas de informação,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,43,7.0,15.0,7.0,29.0,nordeste
F,MG,metodologias e técnicas de computação,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,23,7.0,16.0,7.0,30.0,sudeste
F,PR,metodologias e técnicas de computação,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,24,4.0,15.0,9.0,28.0,sul
M,RS,redes de computadores,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,24,15.0,19.0,11.0,45.0,sul
M,MG,inteligência artificial,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,31,7.0,10.0,7.0,24.0,sudeste
M,MG,inteligência artificial,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,23,14.0,20.0,9.0,43.0,sudeste
M,PB,sistemas de computação,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,34,7.0,13.0,8.0,28.0,nordeste
F,SC,sistemas de informação,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,21,5.0,16.0,7.0,28.0,sul
F,PI,sistemas de computação,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,23,5.0,10.0,9.0,24.0,nordeste
M,MG,inteligência artificial,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,29,8.0,13.0,7.0,28.0,sudeste
M,CE,sistemas de computação,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,22,13.0,12.0,7.0,32.0,nordeste
M,PI,computação aplicada,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,6.0,9.0,2.0,17.0,nordeste
M,MG,banco de dados,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27,3.0,10.0,6.0,19.0,sudeste
M,PB,metodologias e técnicas de computação,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,25,6.0,11.0,4.0,21.0,nordeste
M,CE,sistemas de computação,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,22,11.0,11.0,4.0,26.0,nordeste
M,MT,redes de computadores,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,23,9.0,14.0,6.0,29.0,centro_oeste
M,MA,sistemas de computação,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,24,8.0,13.0,7.0,28.0,nordeste
M,PR,engenharia de software,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,21,3.0,13.0,6.0,22.0,sul
M,MG,sistemas de computação,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,25,7.0,17.0,10.0,34.0,sudeste
M,RN,inteligência artificial,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,25,12.0,15.0,7.0,34.0,nordeste
M,ES,inteligência artificial,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,22,7.0,13.0,9.0,29.0,sudeste
M,PB,metodologias e técnicas de computação,1.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,27,9.0,22.0,10.0,41.0,nordeste
M,PI,computação aplicada,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,31,9.0,13.0,8.0,30.0,nordeste
F,MG,otimização,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,22,7.0,12.0,5.0,24.0,sudeste
M,GO,visão computacional,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,23,10.0,18.0,8.0,36.0,centro_oeste
M,PB,sistemas de computação,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,27,10.0,16.0,5.0,31.0,nordeste
M,BA,computação aplicada,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,25,6.0,18.0,5.0,29.0,nordeste
M,PB,sistemas de computação,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,48,6.0,13.0,9.0,28.0,nordeste
M,MS,sistemas de computação,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,36,6.0,14.0,4.0,24.0,centro_oeste
M,PR,redes de computadores,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,27,8.0,11.0,8.0,27.0,sul
M,RJ,sistemas de informação,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,23,6.0,14.0,4.0,24.0,sudeste
M,MS,sistemas de computação,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,23,8.0,16.0,6.0,30.0,centro_oeste
M,SC,banco de dados,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,23,11.0,15.0,7.0,33.0,sul
M,PA,engenharia de software,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,24,8.0,13.0,7.0,28.0,norte
M,PA,redes de computadores,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,28,3.0,14.0,7.0,24.0,norte
M,MG,aprendizado de máquina,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,21,16.0,24.0,9.0,49.0,sudeste
M,PB,metodologias e técnicas de computação,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,23,3.0,13.0,5.0,21.0,nordeste
