,SEXO,ESTADO,REGIAO,ESPECIALIDADE,CARGO,Matemática Discreta,Cálculo Diferencial e Integral,Álgebra Linear,Geometria Analítica,Análise Combinatória,Probabilidade e Estatística,Lógica Matemática,Organização de Arquivos e Dados,Técnicas de Programação,Circuitos Digitais,Análise de Algoritmos,Teoria dos Grafos,"Linguagens Formais, Autômatos e Computabilidade",Algoritmos e Estruturas de Dados,Linguagens de Programação,Sistemas Operacionais,Arquitetura e Organização de Computadores,Redes de Computadores,Computação Gráfica,Inteligência Artificial,Engenharia de Software,Sistemas Distribuídos,Compiladores,Processamento de Imagens,Banco de Dados,ANO,matematica,fundamentos_computacao,tecnologia_computacao,Idade,cluster
97,1,23,4,inteligência artificial,0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2016,8.0,16.0,11.0,31,0
98,1,20,4,redes de computadores,0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2016,11.0,19.0,10.0,30,0
99,1,24,3,ciência de dados,0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2016,5.0,12.0,7.0,47,1
100,1,17,1,sistemas de computação,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2016,6.0,18.0,8.0,28,0
101,1,20,4,engenharia de software,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2016,5.0,12.0,10.0,48,1
102,1,8,2,engenharia de software,0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2016,7.0,11.0,8.0,29,1
103,1,15,4,sistemas embarcados,0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,2016,10.0,22.0,9.0,35,0
104,1,24,3,ciência de dados,0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2016,7.0,14.0,7.0,31,1
105,1,17,1,processamento digital de,0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2016,8.0,15.0,8.0,28,0
106,1,9,1,arquitetura de sistemas,0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2016,7.0,13.0,6.0,50,1
107,1,11,2,tecnologias computacionais para,0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2016,6.0,12.0,5.0,29,1
108,1,24,3,engenharia de software,0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,2016,7.0,16.0,10.0,31,0
109,1,7,3,sistemas de informação,0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2016,11.0,12.0,7.0,52,1
110,1,24,3,ciência computacional,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2016,5.0,9.0,4.0,37,1
111,1,24,3,inteligência artificial,0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2016,9.0,11.0,9.0,31,1
112,1,18,3,inteligência artificial,0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2016,9.0,12.0,3.0,45,1
113,1,20,4,engenharia de software,0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2016,10.0,11.0,5.0,28,1
114,1,1,1,engenharia de software,0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,8.0,13.0,4.0,35,1
115,1,5,1,análise de algoritmos,0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,2016,15.0,22.0,10.0,28,0
116,1,23,4,engenharia de software,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2016,3.0,13.0,4.0,33,1
117,1,24,3,robótica móvel,0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2016,11.0,15.0,7.0,31,0
118,1,11,2,tecnologias computacionais para,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2016,4.0,6.0,10.0,33,1
119,0,15,4,inteligência artificial,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2016,6.0,10.0,6.0,31,1
120,0,8,2,fundamentos de computação,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2016,4.0,12.0,6.0,39,1
121,0,24,3,inteligência artificial,0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2016,11.0,18.0,10.0,38,0
122,0,11,2,aprendizado de máquina,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2016,9.0,13.0,7.0,33,1
123,0,11,2,sistema de informação,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2016,6.0,8.0,5.0,37,1
124,1,8,2,engenharia de software,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2016,4.0,16.0,8.0,44,1
125,1,13,0,engenharia de software,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2016,3.0,14.0,7.0,38,1
126,0,15,4,segurança de dados,0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2016,8.0,19.0,12.0,27,0
127,1,20,4,sistemas embarcados,0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2016,5.0,12.0,5.0,29,1
128,1,12,3,infraestrutura de ti,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2016,4.0,10.0,8.0,33,1
129,1,19,1,ciência da computação,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2016,5.0,18.0,5.0,29,1
130,1,19,1,sistemas de computação,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2016,5.0,14.0,8.0,30,1
131,1,15,4,segurança computacional,0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2016,11.0,21.0,12.0,29,0
132,1,14,1,sistemas de computação,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2016,4.0,15.0,8.0,31,1
133,1,9,1,modelagem computacional,0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2016,7.0,14.0,7.0,39,1
134,1,15,4,engenharia de software,0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2016,7.0,11.0,3.0,35,1
135,1,11,2,arquitetura de computadores,0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2016,7.0,8.0,6.0,35,1
136,1,17,1,computação aplicada,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2016,5.0,16.0,5.0,34,1
137,1,20,4,agropecuária de precisão,0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2016,8.0,14.0,9.0,39,0
138,1,15,4,inteligência artificial,0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2016,7.0,13.0,7.0,33,1
139,1,15,4,sistemas web e,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2016,6.0,15.0,7.0,30,1
140,1,14,1,sistemas de computação,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2016,3.0,16.0,6.0,31,1
141,0,24,3,engenharia de software,0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2016,9.0,13.0,6.0,33,1
142,1,5,1,análise de algoritmos,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2016,7.0,17.0,5.0,27,1
143,1,4,1,tecnologia da informação,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2016,8.0,13.0,8.0,30,1
144,1,13,0,modelagem e gerência,0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2016,8.0,13.0,4.0,44,1
145,1,18,3,sistemas de computação,0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2016,11.0,10.0,6.0,34,1
146,1,17,1,computação aplicada,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016,5.0,8.0,3.0,72,1
147,1,20,4,inteligência artificial,0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2016,13.0,17.0,12.0,28,0
148,1,24,3,engenharia de software,0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2016,14.0,20.0,11.0,42,0
149,1,12,3,aplicações da computação,0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2016,9.0,10.0,8.0,30,1
150,1,18,3,inteligência artificial,0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2016,12.0,19.0,7.0,30,0
151,1,12,3,redes de computadores,0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2016,8.0,17.0,5.0,40,1
152,1,23,4,redes de computadores,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2016,4.0,10.0,7.0,45,1
153,1,6,2,engenharia de software,0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2016,6.0,11.0,10.0,31,1
154,1,20,4,processamento paralelo e,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,2016,5.0,14.0,8.0,30,1
155,1,24,3,matemática e inteligência,0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2016,12.0,20.0,10.0,27,0
156,1,12,3,computação gráfica imagens,0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2016,12.0,13.0,9.0,30,0
157,0,10,2,redes de comunicações,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2016,3.0,13.0,8.0,27,1
158,0,17,1,mineração de dados,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2016,2.0,12.0,6.0,30,1
159,0,24,3,processamento de imagens,0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2016,8.0,14.0,10.0,28,0
160,0,24,3,sistemas embarcadosvoluídos,0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2016,11.0,15.0,10.0,29,0
161,0,5,1,sistemas de informação,0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2016,9.0,13.0,8.0,27,1
162,0,20,4,modelagem conceitual e,0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2016,8.0,12.0,5.0,29,1
163,0,14,1,segurança computacional,0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2016,12.0,16.0,8.0,35,0
164,0,18,3,engenharia de software,0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,8.0,14.0,1.0,31,1
165,0,12,3,ciência da computação,0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2016,9.0,14.0,10.0,28,0
166,0,24,3,inteligência artificial,0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2016,13.0,14.0,9.0,35,0
167,0,23,4,engenharia de software,0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2016,9.0,15.0,6.0,30,1
168,0,20,4,inteligência artificial,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2016,3.0,10.0,6.0,31,1
169,0,14,1,sistemas de computação,0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2016,9.0,14.0,8.0,28,0
170,0,24,3,engenharia de software,0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,2016,12.0,13.0,11.0,52,0
171,0,12,3,engenharia de software,0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2016,9.0,16.0,9.0,28,0
172,0,12,3,redes de computadores,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2016,4.0,17.0,5.0,29,1
173,0,9,1,modelagem computacional,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2016,4.0,12.0,4.0,37,1
174,0,5,1,ciência computacional,0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2016,12.0,15.0,6.0,30,0
175,0,20,4,engenharia de software,0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2016,5.0,17.0,8.0,30,1
176,0,24,3,gestão da tecnologia,0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2016,8.0,9.0,5.0,44,1
177,0,24,3,análise de padrões,0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2016,12.0,18.0,10.0,27,0
178,0,12,3,aplicações da computação,0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2016,10.0,13.0,8.0,28,0
179,0,12,3,aplicações da computação,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2016,12.0,15.0,6.0,31,0
180,0,7,3,sistemas de informação,0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2016,6.0,10.0,5.0,52,1
181,0,24,3,sistemas distribuídos,0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2016,4.0,10.0,3.0,40,1
182,1,11,2,redes de comunicações,0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2016,8.0,14.0,9.0,27,0
183,1,23,4,sistemas embarcados,0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2016,8.0,18.0,9.0,27,0
184,1,18,3,inteligência artificial,0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2016,8.0,17.0,7.0,30,0
185,1,8,2,fundamentos de computação,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2016,5.0,13.0,7.0,41,1
186,1,10,2,engenharia de software,0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2016,5.0,15.0,5.0,29,1
187,1,14,1,sistemas de computação,0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2016,6.0,13.0,7.0,28,1
188,1,18,3,inteligência artificial,0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2016,8.0,11.0,6.0,42,1
189,1,24,3,gestão da tecnologia,0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2016,9.0,11.0,6.0,42,1
190,1,25,1,computação inteligente,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2016,8.0,12.0,3.0,45,1
191,1,24,3,computação científica e,0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2016,5.0,9.0,8.0,43,1
192,1,18,3,engenharia de software,0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2016,9.0,16.0,10.0,29,0
193,1,14,1,sistemas de computação,0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2016,11.0,15.0,10.0,28,0
194,1,1,1,engenharia de software,0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2016,9.0,15.0,7.0,31,0
195,1,5,1,ciência computacional,0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2016,14.0,23.0,12.0,28,0
